source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"1112700X1011",0,"RINCHU_DRUG","ハロタン",0,"None",19700101,20991231,
"1114700X1016",0,"RINCHU_DRUG","麻酔用エーテル",0,"None",19700101,20991231,
"1115400X1019",0,"RINCHU_DRUG","注射用チオペンタールナトリウム",35149018,"RxNorm Extension",20190311,20991231,""
"1115400X1027",0,"RINCHU_DRUG","ラボナール注射用０．３ｇ",0,"None",19700101,20991231,
"1115400X2015",0,"RINCHU_DRUG","注射用チオペンタールナトリウム",21139810,"RxNorm Extension",20170824,20991231,""
"1115400X2023",0,"RINCHU_DRUG","ラボナール注射用０．５ｇ",0,"None",19700101,20991231,
"1115403D3019",0,"RINCHU_DRUG","注射用チアミラールナトリウム",35136977,"RxNorm Extension",20190311,20991231,""
"1115403D3043",0,"RINCHU_DRUG","イソゾール注射用０．５ｇ",0,"None",19700101,20991231,
"1115403D3051",0,"RINCHU_DRUG","チトゾール注用０．５ｇ",35136977,"RxNorm Extension",20190311,20991231,""
"1115403D4015",0,"RINCHU_DRUG","注射用チアミラールナトリウム",35161338,"RxNorm Extension",20190311,20991231,""
"1115403D4031",0,"RINCHU_DRUG","チトゾール注用０．３ｇ",0,"None",19700101,20991231,
"1116700X1010",0,"RINCHU_DRUG","亜酸化窒素",0,"None",19700101,20991231,
"1116700X1045",0,"RINCHU_DRUG","マルワ亜酸化窒素",0,"None",19700101,20991231,
"1116700X1053",0,"RINCHU_DRUG","液化亜酸化窒素＊（日本エア・リキード）",0,"None",19700101,20991231,
"1116700X1061",0,"RINCHU_DRUG","液化亜酸化窒素＊（日産）",0,"None",19700101,20991231,
"1116700X1088",0,"RINCHU_DRUG","小池笑気",0,"None",19700101,20991231,
"1116700X1126",0,"RINCHU_DRUG","アネスタ",0,"None",19700101,20991231,
"1119400A1031",0,"RINCHU_DRUG","ケタラール静注用２００ｍｇ",19057195,"RxNorm",19700101,20991231,""
"1119400A2038",0,"RINCHU_DRUG","ケタラール筋注用５００ｍｇ",44045556,"RxNorm Extension",20170824,20991231,""
"1119400A3026",0,"RINCHU_DRUG","ケタラール静注用５０ｍｇ",19057195,"RxNorm",19700101,20991231,""
"1119401A1036",0,"RINCHU_DRUG","ドロレプタン注射液２５ｍｇ",36881067,"RxNorm Extension",20170824,20991231,""
"1119402A1014",0,"RINCHU_DRUG","プロポフォール２００ｍｇ２０ｍＬ注射液",753629,"RxNorm",19700101,20991231,""
"1119402A1022",0,"RINCHU_DRUG","１％ディプリバン注",753629,"RxNorm",19700101,20991231,""
"1119402A1073",0,"RINCHU_DRUG","プロポフォール１％静注２０ｍＬ「日医工」",753629,"RxNorm",19700101,20991231,""
"1119402A1103",0,"RINCHU_DRUG","プロポフォール静注１％２０ｍＬ「ＦＫ」",0,"None",19700101,20991231,
"1119402A1120",0,"RINCHU_DRUG","プロポフォール静注１％２０ｍＬ「マルイシ」",753629,"RxNorm",19700101,20991231,""
"1119402A1138",0,"RINCHU_DRUG","プロポフォール１％静注２０ｍＬ「ＶＴＲＳ」",0,"None",19700101,20991231,
"1119402A2010",0,"RINCHU_DRUG","プロポフォール５００ｍｇ５０ｍＬ注射液",753629,"RxNorm",19700101,20991231,""
"1119402A2029",0,"RINCHU_DRUG","１％ディプリバン注",753629,"RxNorm",19700101,20991231,""
"1119402A2100",0,"RINCHU_DRUG","プロポフォール１％静注５０ｍＬ「日医工」",0,"None",19700101,20991231,
"1119402A2134",0,"RINCHU_DRUG","プロポフォール静注１％５０ｍＬ「ＦＫ」",0,"None",19700101,20991231,
"1119402A2150",0,"RINCHU_DRUG","プロポフォール静注１％５０ｍＬ「マルイシ」",0,"None",19700101,20991231,
"1119402A2169",0,"RINCHU_DRUG","プロポフォール１％静注５０ｍＬ「ＶＴＲＳ」",0,"None",19700101,20991231,
"1119402A3033",0,"RINCHU_DRUG","１％ディプリバン注",753629,"RxNorm",19700101,20991231,""
"1119402A3050",0,"RINCHU_DRUG","プロポフォール１％静注１００ｍＬ「日医工」",0,"None",19700101,20991231,
"1119402A3084",0,"RINCHU_DRUG","プロポフォール静注１％１００ｍＬ「ＦＫ」",0,"None",19700101,20991231,
"1119402A3106",0,"RINCHU_DRUG","プロポフォール静注１％１００ｍＬ「マルイシ」",0,"None",19700101,20991231,
"1119402A3114",0,"RINCHU_DRUG","プロポフォール１％静注１００ｍＬ「ＶＴＲＳ」",0,"None",19700101,20991231,
"1119402A5010",0,"RINCHU_DRUG","プロポフォール１ｇ５０ｍＬ注射液",753627,"RxNorm",19700101,20991231,""
"1119402A5036",0,"RINCHU_DRUG","プロポフォール静注２％５０ｍＬ「マルイシ」",0,"None",19700101,20991231,
"1119402G1025",0,"RINCHU_DRUG","１％ディプリバン注－キット",2915382,"RxNorm Extension",20210630,20991231,""
"1119402G2021",0,"RINCHU_DRUG","１％ディプリバン注－キット",2915382,"RxNorm Extension",20210630,20991231,""
"1119403F1024",0,"RINCHU_DRUG","アネレム静注用５０ｍｇ",1146637,"RxNorm",20200803,20991231,""
"1119403F2020",0,"RINCHU_DRUG","アネレム静注用２０ｍｇ",0,"None",19700101,20991231,
"1119701G1106",0,"RINCHU_DRUG","イソフルラン吸入麻酔液「ＶＴＲＳ」",0,"None",19700101,20991231,
"1119702G1011",0,"RINCHU_DRUG","セボフルラン吸入液",0,"None",19700101,20991231,
"1119702G1062",0,"RINCHU_DRUG","セボフレン吸入麻酔液",0,"None",19700101,20991231,
"1119702G1070",0,"RINCHU_DRUG","セボフルラン吸入麻酔液「ニッコー」",0,"None",19700101,20991231,
"1119702G1089",0,"RINCHU_DRUG","セボフルラン吸入麻酔液「ＶＴＲＳ」",0,"None",19700101,20991231,
"1119703G1024",0,"RINCHU_DRUG","スープレン吸入麻酔液",0,"None",19700101,20991231,
"1121001X1018",0,"RINCHU_DRUG","ブロモバレリル尿素",0,"None",19700101,20991231,
"1121001X1107",0,"RINCHU_DRUG","ブロムワレリル尿素「ホエイ」",0,"None",19700101,20991231,
"1123001X1012",0,"RINCHU_DRUG","抱水クロラール",35130362,"RxNorm Extension",20190311,20991231,""
"1123700J1020",0,"RINCHU_DRUG","エスクレ坐剤「２５０」",0,"None",19700101,20991231,
"1123700J2027",0,"RINCHU_DRUG","エスクレ坐剤「５００」",0,"None",19700101,20991231,
"1123700X1023",0,"RINCHU_DRUG","エスクレ注腸用キット「５００」",0,"None",19700101,20991231,
"1124001B1039",0,"RINCHU_DRUG","ユーロジン散１％",748035,"RxNorm",19700101,20991231,""
"1124001F1014",0,"RINCHU_DRUG","エスタゾラム１ｍｇ錠",748011,"RxNorm",19700101,20991231,""
"1124001F1022",0,"RINCHU_DRUG","ユーロジン１ｍｇ錠",748011,"RxNorm",19700101,20991231,""
"1124001F1030",0,"RINCHU_DRUG","エスタゾラム錠１ｍｇ「アメル」",0,"None",19700101,20991231,
"1124001F2010",0,"RINCHU_DRUG","エスタゾラム２ｍｇ錠",748032,"RxNorm",19700101,20991231,""
"1124001F2029",0,"RINCHU_DRUG","ユーロジン２ｍｇ錠",748032,"RxNorm",19700101,20991231,""
"1124001F2037",0,"RINCHU_DRUG","エスタゾラム錠２ｍｇ「アメル」",0,"None",19700101,20991231,
"1124002M2022",0,"RINCHU_DRUG","ダルメートカプセル１５",42800765,"RxNorm",20120702,20991231,""
"1124003B1070",0,"RINCHU_DRUG","ネルボン散１％",35148316,"RxNorm Extension",20190311,20991231,""
"1124003C1092",0,"RINCHU_DRUG","ベンザリン細粒１％",35148316,"RxNorm Extension",20190311,20991231,""
"1124003C1114",0,"RINCHU_DRUG","ニトラゼパム細粒１％「ＴＣＫ」",35148316,"RxNorm Extension",20190311,20991231,""
"1124003F1021",0,"RINCHU_DRUG","ベンザリン錠２",35154663,"RxNorm Extension",20190311,20991231,""
"1124003F2010",0,"RINCHU_DRUG","ニトラゼパム５ｍｇ錠",0,"None",19700101,20991231,
"1124003F2222",0,"RINCHU_DRUG","ベンザリン錠５",19020025,"RxNorm",19700101,20991231,""
"1124003F2230",0,"RINCHU_DRUG","ネルボン錠５ｍｇ",19020025,"RxNorm",19700101,20991231,""
"1124003F2249",0,"RINCHU_DRUG","ニトラゼパム錠５ｍｇ「トーワ」",19020025,"RxNorm",19700101,20991231,""
"1124003F2265",0,"RINCHU_DRUG","ニトラゼパム錠５ｍｇ「ＪＧ」",19020025,"RxNorm",19700101,20991231,""
"1124003F2273",0,"RINCHU_DRUG","ニトラゼパム錠５ｍｇ「ツルハラ」",19020025,"RxNorm",19700101,20991231,""
"1124003F2303",0,"RINCHU_DRUG","ニトラゼパム錠５ｍｇ「ＴＣＫ」",19020025,"RxNorm",19700101,20991231,""
"1124003F2311",0,"RINCHU_DRUG","ニトラゼパム錠５ｍｇ「ＮＩＧ」",0,"None",19700101,20991231,
"1124003F3016",0,"RINCHU_DRUG","ニトラゼパム１０ｍｇ錠",0,"None",19700101,20991231,
"1124003F3083",0,"RINCHU_DRUG","ネルボン錠１０ｍｇ",19020023,"RxNorm",19700101,20991231,""
"1124003F3121",0,"RINCHU_DRUG","ベンザリン錠１０",19020023,"RxNorm",19700101,20991231,""
"1124003F3156",0,"RINCHU_DRUG","ニトラゼパム錠１０ｍｇ「ＪＧ」",19020023,"RxNorm",19700101,20991231,""
"1124003F3164",0,"RINCHU_DRUG","ニトラゼパム錠１０ｍｇ「ツルハラ」",19020023,"RxNorm",19700101,20991231,""
"1124003F3172",0,"RINCHU_DRUG","ニトラゼパム錠１０ｍｇ「ＴＣＫ」",19020023,"RxNorm",19700101,20991231,""
"1124005C1032",0,"RINCHU_DRUG","ソメリン細粒１％",35158979,"RxNorm Extension",20190311,20991231,""
"1124005F1020",0,"RINCHU_DRUG","ソメリン錠５ｍｇ",35138289,"RxNorm Extension",20190311,20991231,""
"1124005F2027",0,"RINCHU_DRUG","ソメリン錠１０ｍｇ",35160358,"RxNorm Extension",20190311,20991231,""
"1124007F1011",0,"RINCHU_DRUG","トリアゾラム０．１２５ｍｇ錠",704600,"RxNorm",19700101,20991231,""
"1124007F1020",0,"RINCHU_DRUG","ハルシオン０．１２５ｍｇ錠",704600,"RxNorm",19700101,20991231,""
"1124007F1046",0,"RINCHU_DRUG","トリアゾラム錠０．１２５ｍｇ「ＥＭＥＣ」",0,"None",19700101,20991231,
"1124007F1097",0,"RINCHU_DRUG","トリアゾラム錠０．１２５ｍｇ「ＴＣＫ」",0,"None",19700101,20991231,
"1124007F1127",0,"RINCHU_DRUG","トリアゾラム錠０．１２５ｍｇ「テバ」",0,"None",19700101,20991231,
"1124007F1135",0,"RINCHU_DRUG","トリアゾラム錠０．１２５ｍｇ「日医工」",0,"None",19700101,20991231,
"1124007F1143",0,"RINCHU_DRUG","トリアゾラム錠０．１２５ｍｇ「ＣＨ」",0,"None",19700101,20991231,
"1124007F1160",0,"RINCHU_DRUG","トリアゾラム錠０．１２５ｍｇ「日新」",0,"None",19700101,20991231,
"1124007F1178",0,"RINCHU_DRUG","トリアゾラム錠０．１２５ｍｇ「ＦＹ」",0,"None",19700101,20991231,
"1124007F2018",0,"RINCHU_DRUG","トリアゾラム０．２５ｍｇ錠",704601,"RxNorm",19700101,20991231,""
"1124007F2026",0,"RINCHU_DRUG","ハルシオン０．２５ｍｇ錠",704601,"RxNorm",19700101,20991231,""
"1124007F2190",0,"RINCHU_DRUG","トリアゾラム錠０．２５ｍｇ「ＥＭＥＣ」",0,"None",19700101,20991231,
"1124007F2204",0,"RINCHU_DRUG","トリアゾラム錠０．２５ｍｇ「ＴＣＫ」",0,"None",19700101,20991231,
"1124007F2220",0,"RINCHU_DRUG","トリアゾラム錠０．２５ｍｇ「テバ」",0,"None",19700101,20991231,
"1124007F2239",0,"RINCHU_DRUG","トリアゾラム錠０．２５ｍｇ「日医工」",0,"None",19700101,20991231,
"1124007F2247",0,"RINCHU_DRUG","トリアゾラム錠０．２５ｍｇ「ＣＨ」",0,"None",19700101,20991231,
"1124007F2263",0,"RINCHU_DRUG","トリアゾラム錠０．２５ｍｇ「日新」",0,"None",19700101,20991231,
"1124007F2271",0,"RINCHU_DRUG","トリアゾラム錠０．２５ｍｇ「ＦＹ」",0,"None",19700101,20991231,
"1124008F1016",0,"RINCHU_DRUG","フルニトラゼパム１ｍｇ錠",19004299,"RxNorm",19700101,20991231,""
"1124008F1024",0,"RINCHU_DRUG","サイレース錠１ｍｇ",19004299,"RxNorm",19700101,20991231,""
"1124008F1067",0,"RINCHU_DRUG","フルニトラゼパム錠１ｍｇ「アメル」",19004299,"RxNorm",19700101,20991231,""
"1124008F1075",0,"RINCHU_DRUG","フルニトラゼパム錠１ｍｇ「ＪＧ」",0,"None",19700101,20991231,
"1124008F1091",0,"RINCHU_DRUG","フルニトラゼパム錠１ｍｇ「ＴＣＫ」",0,"None",19700101,20991231,
"1124008F2012",0,"RINCHU_DRUG","フルニトラゼパム２ｍｇ錠",19055226,"RxNorm",19700101,20991231,""
"1124008F2020",0,"RINCHU_DRUG","サイレース錠２ｍｇ",19055226,"RxNorm",19700101,20991231,""
"1124008F2047",0,"RINCHU_DRUG","フルニトラゼパム錠２ｍｇ「アメル」",0,"None",19700101,20991231,
"1124008F2071",0,"RINCHU_DRUG","フルニトラゼパム錠２ｍｇ「ＪＧ」",0,"None",19700101,20991231,
"1124008F2098",0,"RINCHU_DRUG","フルニトラゼパム錠２ｍｇ「ＴＣＫ」",0,"None",19700101,20991231,
"1124009F1010",0,"RINCHU_DRUG","ブロチゾラム０．２５ｍｇ錠",19039263,"RxNorm",19700101,20991231,""
"1124009F1193",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「ＹＤ」",0,"None",19700101,20991231,
"1124009F1223",0,"RINCHU_DRUG","レンドルミン錠０．２５ｍｇ",19039263,"RxNorm",19700101,20991231,""
"1124009F1282",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「ＣＨ」",0,"None",19700101,20991231,
"1124009F1304",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「オーハラ」",0,"None",19700101,20991231,
"1124009F1312",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124009F1339",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「アメル」",0,"None",19700101,20991231,
"1124009F1347",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「トーワ」",0,"None",19700101,20991231,
"1124009F1355",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「日医工」",0,"None",19700101,20991231,
"1124009F1363",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「日新」",0,"None",19700101,20991231,
"1124009F1371",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「テバ」",0,"None",19700101,20991231,
"1124009F1398",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「ヨシトミ」",0,"None",19700101,20991231,
"1124009F1401",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「ＡＦＰ」",0,"None",19700101,20991231,
"1124009F1410",0,"RINCHU_DRUG","ブロチゾラム錠０．２５ｍｇ「ＥＭＥＣ」",0,"None",19700101,20991231,
"1124009F2017",0,"RINCHU_DRUG","ブロチゾラム０．２５ｍｇ口腔内崩壊錠",35131704,"RxNorm Extension",20190311,20991231,""
"1124009F2025",0,"RINCHU_DRUG","レンドルミンＤ錠０．２５ｍｇ",35131704,"RxNorm Extension",20190311,20991231,""
"1124009F2068",0,"RINCHU_DRUG","ブロチゾラムＯＤ錠０．２５ｍｇ「ＪＧ」",0,"None",19700101,20991231,
"1124009F2076",0,"RINCHU_DRUG","ブロチゾラムＯＤ錠０．２５ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124009F2084",0,"RINCHU_DRUG","ブロチゾラムＯＤ錠０．２５ｍｇ「アメル」",0,"None",19700101,20991231,
"1124009F2092",0,"RINCHU_DRUG","ブロチゾラムＯＤ錠０．２５ｍｇ「テバ」",0,"None",19700101,20991231,
"1124010F1021",0,"RINCHU_DRUG","エバミール錠１．０",19007978,"RxNorm",19700101,20991231,""
"1124010F1030",0,"RINCHU_DRUG","ロラメット錠１．０",19007978,"RxNorm",19700101,20991231,""
"1124013B1031",0,"RINCHU_DRUG","セレナール散１０％",35135596,"RxNorm Extension",20190311,20991231,""
"1124013F1033",0,"RINCHU_DRUG","セレナール錠５",35157692,"RxNorm Extension",20190311,20991231,""
"1124013F2064",0,"RINCHU_DRUG","セレナール錠１０",35136095,"RxNorm Extension",20190311,20991231,""
"1124014B1036",0,"RINCHU_DRUG","セパゾン散１％",35129442,"RxNorm Extension",20190311,20991231,""
"1124014F1038",0,"RINCHU_DRUG","セパゾン錠１",19063198,"RxNorm",19700101,20991231,""
"1124014F2034",0,"RINCHU_DRUG","セパゾン錠２",19063108,"RxNorm",19700101,20991231,""
"1124015M2038",0,"RINCHU_DRUG","メンドンカプセル７．５ｍｇ",790336,"RxNorm",20060514,20991231,""
"1124017B1129",0,"RINCHU_DRUG","セルシン散１％",35159146,"RxNorm Extension",20190311,20991231,""
"1124017B1137",0,"RINCHU_DRUG","ジアゼパム散１％「アメル」",35159146,"RxNorm Extension",20190311,20991231,""
"1124017B1145",0,"RINCHU_DRUG","ホリゾン散１％",35159146,"RxNorm Extension",20190311,20991231,""
"1124017F2011",0,"RINCHU_DRUG","ジアゼパム２ｍｇ錠",0,"None",19700101,20991231,
"1124017F2046",0,"RINCHU_DRUG","ジアゼパム錠２「サワイ」",19018909,"RxNorm",19700101,20991231,""
"1124017F2054",0,"RINCHU_DRUG","ジアゼパム錠２「トーワ」",19018909,"RxNorm",19700101,20991231,""
"1124017F2135",0,"RINCHU_DRUG","２ｍｇセルシン錠",19018909,"RxNorm",19700101,20991231,""
"1124017F2151",0,"RINCHU_DRUG","ホリゾン錠２ｍｇ",19018909,"RxNorm",19700101,20991231,""
"1124017F2194",0,"RINCHU_DRUG","ジアゼパム錠２ｍｇ「アメル」",19018909,"RxNorm",19700101,20991231,""
"1124017F2216",0,"RINCHU_DRUG","ジアゼパム錠２ｍｇ「ツルハラ」",19018909,"RxNorm",19700101,20991231,""
"1124017F2224",0,"RINCHU_DRUG","ジアゼパム錠２ｍｇ「タイホウ」",19018909,"RxNorm",19700101,20991231,""
"1124017F4014",0,"RINCHU_DRUG","ジアゼパム５ｍｇ錠",0,"None",19700101,20991231,
"1124017F4049",0,"RINCHU_DRUG","５ｍｇセルシン錠",723042,"RxNorm",19700101,20991231,""
"1124017F4065",0,"RINCHU_DRUG","ジアゼパム錠５「トーワ」",723042,"RxNorm",19700101,20991231,""
"1124017F4162",0,"RINCHU_DRUG","ホリゾン錠５ｍｇ",723042,"RxNorm",19700101,20991231,""
"1124017F4200",0,"RINCHU_DRUG","ジアゼパム錠５ｍｇ「アメル」",723042,"RxNorm",19700101,20991231,""
"1124017F4219",0,"RINCHU_DRUG","ジアゼパム錠５ｍｇ「ツルハラ」",723042,"RxNorm",19700101,20991231,""
"1124017F4227",0,"RINCHU_DRUG","ジアゼパム錠５ｍｇ「タイホウ」",723042,"RxNorm",19700101,20991231,""
"1124017F5037",0,"RINCHU_DRUG","１０ｍｇセルシン錠",723020,"RxNorm",19700101,20991231,""
"1124017F5096",0,"RINCHU_DRUG","ジアゼパム錠１０ｍｇ「ツルハラ」",723020,"RxNorm",19700101,20991231,""
"1124017Q1032",0,"RINCHU_DRUG","セルシンシロップ０．１％",19076372,"RxNorm",19700101,20991231,""
"1124019F1030",0,"RINCHU_DRUG","エリスパン錠０．２５ｍｇ",35148712,"RxNorm Extension",20190311,20991231,""
"1124020C1045",0,"RINCHU_DRUG","レキソタン細粒１％",35142313,"RxNorm Extension",20190311,20991231,""
"1124020C1061",0,"RINCHU_DRUG","ブロマゼパム細粒１％「サンド」",0,"None",19700101,20991231,
"1124020F1017",0,"RINCHU_DRUG","ブロマゼパム１ｍｇ錠",35146278,"RxNorm Extension",20190311,20991231,""
"1124020F1025",0,"RINCHU_DRUG","レキソタン錠１",35146278,"RxNorm Extension",20190311,20991231,""
"1124020F1041",0,"RINCHU_DRUG","ブロマゼパム錠１ｍｇ「サンド」",0,"None",19700101,20991231,
"1124020F2013",0,"RINCHU_DRUG","ブロマゼパム２ｍｇ錠",35137516,"RxNorm Extension",20190311,20991231,""
"1124020F2030",0,"RINCHU_DRUG","レキソタン錠２",35137516,"RxNorm Extension",20190311,20991231,""
"1124020F2056",0,"RINCHU_DRUG","ブロマゼパム錠２ｍｇ「サンド」",0,"None",19700101,20991231,
"1124020F3010",0,"RINCHU_DRUG","ブロマゼパム３ｍｇ錠",19030355,"RxNorm",19700101,20991231,""
"1124020F3044",0,"RINCHU_DRUG","ブロマゼパム錠３ｍｇ「サンド」",0,"None",19700101,20991231,
"1124020F4016",0,"RINCHU_DRUG","ブロマゼパム５ｍｇ錠",35158619,"RxNorm Extension",20190311,20991231,""
"1124020F4032",0,"RINCHU_DRUG","レキソタン錠５",35158619,"RxNorm Extension",20190311,20991231,""
"1124020F4059",0,"RINCHU_DRUG","ブロマゼパム錠５ｍｇ「サンド」",0,"None",19700101,20991231,
"1124021F1046",0,"RINCHU_DRUG","メダゼパム錠２（ツルハラ）",35140859,"RxNorm Extension",20190311,20991231,""
"1124021F1054",0,"RINCHU_DRUG","レスミット錠２",35140859,"RxNorm Extension",20190311,20991231,""
"1124021F2123",0,"RINCHU_DRUG","メダゼパム錠５（ツルハラ）",35130316,"RxNorm Extension",20190311,20991231,""
"1124021F2166",0,"RINCHU_DRUG","レスミット錠５",35130316,"RxNorm Extension",20190311,20991231,""
"1124022F1016",0,"RINCHU_DRUG","ロラゼパム０．５ｍｇ錠",19019112,"RxNorm",19700101,20991231,""
"1124022F1067",0,"RINCHU_DRUG","ワイパックス錠０．５",19019112,"RxNorm",19700101,20991231,""
"1124022F1083",0,"RINCHU_DRUG","ロラゼパム錠０．５ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124022F2012",0,"RINCHU_DRUG","ロラゼパム１ｍｇ錠",19019113,"RxNorm",19700101,20991231,""
"1124022F2071",0,"RINCHU_DRUG","ワイパックス錠１．０",19019113,"RxNorm",19700101,20991231,""
"1124022F2110",0,"RINCHU_DRUG","ロラゼパム錠１ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124023F1010",0,"RINCHU_DRUG","アルプラゾラム０．４ｍｇ錠",781100,"RxNorm",19700101,20991231,""
"1124023F1029",0,"RINCHU_DRUG","コンスタン０．４ｍｇ錠",781100,"RxNorm",19700101,20991231,""
"1124023F1037",0,"RINCHU_DRUG","ソラナックス０．４ｍｇ錠",781100,"RxNorm",19700101,20991231,""
"1124023F1100",0,"RINCHU_DRUG","アルプラゾラム錠０．４ｍｇ「トーワ」",0,"None",19700101,20991231,
"1124023F1118",0,"RINCHU_DRUG","アルプラゾラム錠０．４ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124023F1126",0,"RINCHU_DRUG","アルプラゾラム錠０．４ｍｇ「アメル」",0,"None",19700101,20991231,
"1124023F2017",0,"RINCHU_DRUG","アルプラゾラム０．８ｍｇ錠",781101,"RxNorm",19700101,20991231,""
"1124023F2025",0,"RINCHU_DRUG","コンスタン０．８ｍｇ錠",781101,"RxNorm",19700101,20991231,""
"1124023F2033",0,"RINCHU_DRUG","ソラナックス０．８ｍｇ錠",781101,"RxNorm",19700101,20991231,""
"1124023F2050",0,"RINCHU_DRUG","アルプラゾラム錠０．８ｍｇ「トーワ」",0,"None",19700101,20991231,
"1124023F2076",0,"RINCHU_DRUG","アルプラゾラム錠０．８ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124023F2084",0,"RINCHU_DRUG","アルプラゾラム錠０．８ｍｇ「アメル」",0,"None",19700101,20991231,
"1124024C1035",0,"RINCHU_DRUG","コレミナール細粒１％",35156444,"RxNorm Extension",20190311,20991231,""
"1124024F1031",0,"RINCHU_DRUG","コレミナール錠４ｍｇ",35143041,"RxNorm Extension",20190311,20991231,""
"1124025C1030",0,"RINCHU_DRUG","メレックス細粒０．１％",35132067,"RxNorm Extension",20190311,20991231,""
"1124025F1028",0,"RINCHU_DRUG","メレックス錠０．５ｍｇ",42961337,"RxNorm Extension",20180821,20991231,""
"1124025F2024",0,"RINCHU_DRUG","メレックス錠１ｍｇ",35151438,"RxNorm Extension",20190311,20991231,""
"1124026C1018",0,"RINCHU_DRUG","トフィソパム１０％細粒",35134514,"RxNorm Extension",20190311,20991231,""
"1124026C1115",0,"RINCHU_DRUG","トフィソパム細粒１０％「ツルハラ」",0,"None",19700101,20991231,
"1124026F1014",0,"RINCHU_DRUG","トフィソパム５０ｍｇ錠",19107160,"RxNorm",19700101,20991231,""
"1124026F1022",0,"RINCHU_DRUG","グランダキシン錠５０",19107160,"RxNorm",19700101,20991231,""
"1124026F1324",0,"RINCHU_DRUG","トフィソパム錠５０ｍｇ「日医工」",0,"None",19700101,20991231,
"1124026F1332",0,"RINCHU_DRUG","トフィソパム錠５０ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124026F1340",0,"RINCHU_DRUG","トフィソパム錠５０ｍｇ「トーワ」",0,"None",19700101,20991231,
"1124028B1011",0,"RINCHU_DRUG","クロルジアゼポキシド散",35135987,"RxNorm Extension",20190311,20991231,""
"1124028B1046",0,"RINCHU_DRUG","コントール散１％",35135987,"RxNorm Extension",20190311,20991231,""
"1124028B1062",0,"RINCHU_DRUG","クロルジアゼポキシド散１％「ツルハラ」",0,"None",19700101,20991231,
"1124028B2018",0,"RINCHU_DRUG","クロルジアゼポキシド散",35158814,"RxNorm Extension",20190311,20991231,""
"1124028B2050",0,"RINCHU_DRUG","バランス散１０％",0,"None",19700101,20991231,
"1124028B2069",0,"RINCHU_DRUG","コントール散１０％",0,"None",19700101,20991231,
"1124028F1013",0,"RINCHU_DRUG","クロルジアゼポキシド錠",40173827,"RxNorm",20100404,20991231,""
"1124028F1030",0,"RINCHU_DRUG","５ｍｇコントール錠",0,"None",19700101,20991231,
"1124028F1048",0,"RINCHU_DRUG","バランス錠５ｍｇ",0,"None",19700101,20991231,
"1124028F1056",0,"RINCHU_DRUG","クロルジアゼポキシド錠５ｍｇ「ツルハラ」",0,"None",19700101,20991231,
"1124028F2010",0,"RINCHU_DRUG","クロルジアゼポキシド錠",40173809,"RxNorm",20100404,20991231,""
"1124028F2036",0,"RINCHU_DRUG","１０ｍｇコントール錠",0,"None",19700101,20991231,
"1124028F2079",0,"RINCHU_DRUG","バランス錠１０ｍｇ",0,"None",19700101,20991231,
"1124028F2087",0,"RINCHU_DRUG","クロルジアゼポキシド錠１０ｍｇ「ツルハラ」",0,"None",19700101,20991231,
"1124029C1038",0,"RINCHU_DRUG","メイラックス細粒１％",35150577,"RxNorm Extension",20190311,20991231,""
"1124029F1018",0,"RINCHU_DRUG","ロフラゼプ酸エチル１ｍｇ錠",42924374,"RxNorm Extension",20180821,20991231,""
"1124029F1026",0,"RINCHU_DRUG","メイラックス錠１ｍｇ",42924374,"RxNorm Extension",20180821,20991231,""
"1124029F1123",0,"RINCHU_DRUG","ロフラゼプ酸エチル錠１ｍｇ「サワイ」",0,"None",19700101,20991231,
"1124029F1131",0,"RINCHU_DRUG","ロフラゼプ酸エチル錠１ｍｇ「トーワ」",0,"None",19700101,20991231,
"1124029F1140",0,"RINCHU_DRUG","ロフラゼプ酸エチル錠１ｍｇ「ＳＮ」",0,"None",19700101,20991231,
"1124029F1158",0,"RINCHU_DRUG","ロフラゼプ酸エチル錠１ｍｇ「日医工」",0,"None",19700101,20991231,
"1124029F2014",0,"RINCHU_DRUG","ロフラゼプ酸エチル２ｍｇ錠",19095468,"RxNorm",19700101,20991231,""
